date,time,cpa,width,lin_speed,quad_speed_init,quad_speed_final,quad_speed_20,accel,mpa,remarks
2013/12/15,11:24:35,257.0,47,140.0,183.0,87.0,0.0,-10.9,248,Poor Event; Only C2
2013/12/15,11:36:05,81.0,59,460.0,453.0,467.0,493.0,1.6,86,Poor Event
2013/12/15,11:48:06,164.0,91,344.0,423.0,262.0,0.0,-9.5,147,Poor Event
2013/12/15,22:36:05,80.0,245,345.0,400.0,294.0,176.0,-5.4,83,Poor Event; Partial Halo
2013/12/16,05:48:05,103.0,22,308.0,220.0,395.0,999.0,39.3,107,Very Poor Event; Only C2
2013/12/16,08:36:05,112.0,94,504.0,507.0,500.0,490.0,-0.7,106,Poor Event
2013/12/16,11:00:05,153.0,84,196.0,207.0,186.0,125.0,-1.1,160,Poor Event
2013/12/16,16:12:06,273.0,10,327.0,445.0,205.0,0.0,-53.4,269,Poor Event; Only C2
2013/12/16,21:38:14,267.0,240,779.0,791.0,766.0,771.0,-1.4,264,Partial Halo
2013/12/16,23:48:05,91.0,62,331.0,421.0,239.0,0.0,-31.9,105,Poor Event; Only C2
2013/12/17,02:12:05,247.0,66,54.0,20.0,85.0,163.0,1.1,257,Poor Event
2013/12/17,07:00:07,230.0,20,356.0,289.0,430.0,474.0,5.9,232,Poor Event
2013/12/17,12:36:05,86.0,53,371.0,131.0,599.0,682.0,18.5,85,Poor Event
2013/12/17,17:48:05,53.0,22,120.0,36.0,202.0,785.0,25.2,52,Very Poor Event; Only C2
2013/12/17,20:57:28,251.0,58,165.0,90.0,244.0,306.0,3.8,258,Poor Event
2013/12/17,22:12:05,216.0,21,268.0,322.0,202.0,0.0,-9.6,208,Poor Event
2013/12/18,01:25:55,219.0,17,145.0,104.0,183.0,400.0,6.1,213,Poor Event; Only C2
2013/12/18,05:12:07,44.0,70,291.0,435.0,102.0,0.0,-20.0,57,
2013/12/18,05:48:05,221.0,31,295.0,311.0,278.0,0.0,-6.6,218,Poor Event; Only C2
2013/12/18,06:36:05,207.0,79,409.0,422.0,396.0,387.0,-1.2,208,
2013/12/18,08:36:05,251.0,39,339.0,409.0,259.0,77.0,-6.8,257,Poor Event
2013/12/18,08:48:05,120.0,36,225.0,272.0,182.0,0.0,-6.6,128,Poor Event
2013/12/18,09:48:07,219.0,23,291.0,479.0,10.0,0.0,-31.6,211,Poor Event
2013/12/18,11:00:05,262.0,17,231.0,90.0,364.0,998.0,40.7,259,Poor Event; Only C2
2013/12/18,14:24:05,227.0,16,259.0,333.0,187.0,0.0,-33.3,220,Poor Event; Only C2
2013/12/18,15:36:05,223.0,26,308.0,408.0,207.0,0.0,-13.4,217,Poor Event
2013/12/18,18:12:05,220.0,49,245.0,123.0,374.0,357.0,4.6,220,
2013/12/19,04:48:05,228.0,21,352.0,458.0,247.0,0.0,-59.0,224,Very Poor Event; Only C2
2013/12/19,06:12:06,300.0,159,230.0,317.0,148.0,0.0,-15.0,294,Poor Event; Partial Halo
2013/12/19,09:12:09,108.0,86,364.0,433.0,301.0,0.0,-9.7,117,Poor Event
2013/12/19,10:24:05,283.0,99,175.0,206.0,145.0,0.0,-6.2,275,Poor Event; Only C2
2013/12/19,12:00:06,224.0,33,367.0,338.0,398.0,419.0,2.8,213,Poor Event
2013/12/19,17:00:05,91.0,36,241.0,360.0,107.0,0.0,-36.8,93,Very Poor Event; Only C2
2013/12/19,23:48:05,112.0,99,244.0,376.0,101.0,0.0,-19.4,102,
2013/12/20,02:48:05,257.0,17,103.0,75.0,130.0,458.0,8.4,254,Very Poor Event; Only C2
2013/12/20,04:36:05,255.0,26,337.0,313.0,363.0,470.0,5.1,250,Poor Event
2013/12/20,08:48:05,219.0,22,300.0,405.0,208.0,0.0,-28.6,219,Poor Event; Only C2
2013/12/20,16:24:05,179.0,22,398.0,435.0,358.0,0.0,-9.6,178,Poor Event
2013/12/20,20:12:05,222.0,28,247.0,163.0,337.0,766.0,22.9,216,Poor Event; Only C2
2013/12/20,22:36:05,225.0,56,254.0,318.0,198.0,0.0,-5.7,217,
2013/12/21,00:24:05,244.0,59,196.0,242.0,143.0,0.0,-8.6,236,Poor Event; Only C2
2013/12/21,03:12:08,39.0,72,157.0,16.0,297.0,312.0,4.0,38,
2013/12/21,04:12:05,113.0,110,622.0,737.0,514.0,252.0,-19.8,121,
2013/12/21,04:48:05,249.0,53,404.0,423.0,383.0,359.0,-2.1,239,
2013/12/21,13:12:06,,360,373.0,333.0,412.0,712.0,16.2,6,Faint backside halo; Poor Event; Only C2
2013/12/21,13:24:06,236.0,83,270.0,302.0,239.0,0.0,-4.5,215,Poor Event
2013/12/21,16:48:05,215.0,38,234.0,247.0,221.0,175.0,-1.3,204,
2013/12/22,02:12:05,143.0,67,222.0,175.0,271.0,535.0,10.5,144,Poor Event; Only C2
2013/12/22,03:36:05,207.0,15,226.0,196.0,257.0,676.0,17.3,206,Very Poor Event; Only C2
2013/12/22,04:24:06,49.0,34,133.0,205.0,69.0,0.0,-36.8,49,Very Poor Event; Only C2
2013/12/22,05:48:05,229.0,23,276.0,318.0,236.0,0.0,-30.7,222,Very Poor Event; Only C2
2013/12/22,08:48:06,220.0,32,231.0,242.0,221.0,0.0,-3.1,210,Very Poor Event; Only C2
2013/12/22,10:00:05,32.0,19,219.0,301.0,132.0,0.0,-19.6,43,Very Poor Event
2013/12/22,10:24:05,143.0,55,270.0,286.0,254.0,0.0,-9.1,152,Poor Event; Only C2
2013/12/22,12:36:05,138.0,44,253.0,305.0,202.0,0.0,-21.7,149,Very Poor Event; Only C2
2013/12/22,14:36:05,219.0,24,202.0,93.0,304.0,997.0,40.4,210,Very Poor Event; Only C2
2013/12/22,16:48:05,151.0,24,211.0,279.0,145.0,0.0,-20.7,155,Very Poor Event; Only C2
2013/12/22,18:48:05,223.0,32,227.0,113.0,347.0,1190.0,57.5,220,Very Poor Event; Only C2
2013/12/22,19:48:05,211.0,43,245.0,265.0,226.0,80.0,-2.6,208,Poor Event
2013/12/22,19:48:05,94.0,140,427.0,530.0,327.0,0.0,-33.6,101,Poor Event; Partial Halo
2013/12/22,20:36:05,305.0,35,211.0,121.0,301.0,784.0,24.7,308,Poor Event; Only C2
2013/12/22,22:36:05,217.0,32,213.0,247.0,183.0,0.0,-7.8,212,Poor Event; Only C2
2013/12/23,00:24:05,98.0,184,690.0,727.0,649.0,625.0,-5.8,92,Partial Halo
2013/12/23,05:24:05,138.0,60,163.0,62.0,243.0,728.0,21.5,139,Poor Event; Only C2
2013/12/23,06:24:05,83.0,16,401.0,281.0,523.0,1127.0,49.9,91,Poor Event; Only C2
2013/12/23,08:12:05,308.0,94,1409.0,1283.0,1540.0,1508.0,26.8,327,
2013/12/23,11:00:06,41.0,99,253.0,98.0,410.0,381.0,5.7,46,
2013/12/23,21:48:05,312.0,55,303.0,272.0,338.0,381.0,3.0,322,
2013/12/23,23:36:05,40.0,25,279.0,328.0,226.0,187.0,-3.0,41,
2013/12/24,02:12:05,188.0,99,313.0,357.0,275.0,0.0,-7.6,198,Poor Event
2013/12/24,04:12:05,131.0,89,185.0,145.0,229.0,396.0,6.1,134,Poor Event
2013/12/24,10:12:05,127.0,87,311.0,452.0,148.0,0.0,-11.2,129,
2013/12/24,12:48:05,204.0,44,224.0,180.0,268.0,685.0,17.9,197,Poor Event; Only C2
2013/12/24,13:00:05,265.0,96,730.0,928.0,527.0,0.0,-37.3,262,
2013/12/24,16:36:05,137.0,85,308.0,367.0,238.0,0.0,-8.1,134,
2013/12/24,21:25:14,127.0,79,316.0,298.0,334.0,396.0,2.8,138,
2013/12/24,23:36:05,212.0,87,287.0,323.0,252.0,154.0,-3.3,199,
2013/12/25,03:48:05,127.0,21,208.0,197.0,219.0,313.0,2.4,133,Only C2
2013/12/25,05:24:05,140.0,86,339.0,457.0,206.0,0.0,-15.3,132,Poor Event
2013/12/25,12:12:05,95.0,25,174.0,184.0,164.0,0.0,-1.7,94,Poor Event
2013/12/25,14:24:06,84.0,28,200.0,266.0,143.0,0.0,-10.1,90,Poor Event
2013/12/25,18:00:05,123.0,72,254.0,215.0,293.0,478.0,7.5,128,Poor Event; Only C2
2013/12/26,03:12:08,122.0,171,1022.0,1310.0,700.0,948.0,-35.0,129,Uncertain Width; Partial Halo
2013/12/26,03:24:05,,360,1336.0,1465.0,1203.0,1015.0,-47.9,36,
2013/12/26,07:24:05,218.0,129,458.0,541.0,375.0,239.0,-9.8,215,Partial Halo
2013/12/26,10:00:05,134.0,77,184.0,252.0,104.0,0.0,-12.1,141,Only C2
2013/12/26,12:48:05,91.0,16,266.0,311.0,222.0,0.0,-7.5,91,Poor Event
2013/12/26,13:36:05,318.0,37,687.0,616.0,752.0,904.0,18.6,319,
2013/12/26,15:36:05,257.0,94,757.0,843.0,666.0,677.0,-10.6,262,
2013/12/26,18:36:06,225.0,56,671.0,838.0,510.0,370.0,-23.6,234,
2013/12/27,02:48:05,169.0,77,247.0,80.0,398.0,410.0,6.7,171,
2013/12/27,03:12:08,224.0,32,503.0,725.0,292.0,0.0,-41.1,224,
2013/12/27,07:48:05,129.0,104,262.0,261.0,263.0,263.0,0.1,128,
2013/12/27,11:24:05,181.0,55,171.0,220.0,114.0,0.0,-2.2,179,
2013/12/27,13:12:05,152.0,67,305.0,247.0,362.0,403.0,4.2,155,
2013/12/27,16:36:05,77.0,34,246.0,142.0,346.0,459.0,8.2,69,Poor Event
2013/12/27,20:12:05,220.0,15,383.0,458.0,294.0,0.0,-15.9,218,
2013/12/27,23:24:05,90.0,22,385.0,439.0,326.0,0.0,-16.2,92,Poor Event
2013/12/28,01:24:06,270.0,47,177.0,169.0,185.0,258.0,1.6,285,Poor Event; Only C2
2013/12/28,03:24:06,270.0,69,209.0,184.0,239.0,347.0,3.6,285,Poor Event
2013/12/28,04:48:05,355.0,57,337.0,422.0,251.0,0.0,-22.2,0,Very Poor Event
2013/12/28,05:12:05,54.0,61,236.0,322.0,143.0,0.0,-29.5,46,Poor Event; Only C2
2013/12/28,05:36:05,118.0,77,702.0,859.0,544.0,16.0,-30.9,106,
2013/12/28,07:00:05,88.0,74,677.0,848.0,494.0,526.0,-18.1,85,
2013/12/28,11:00:05,40.0,52,88.0,52.0,122.0,214.0,1.8,41,
2013/12/28,17:00:05,111.0,20,304.0,291.0,316.0,383.0,2.6,114,Poor Event
2013/12/28,17:36:06,,360,1118.0,1246.0,989.0,967.0,-26.7,284,
2013/12/28,22:12:05,86.0,42,372.0,442.0,296.0,0.0,-9.2,92,
2013/12/29,00:12:05,305.0,85,210.0,128.0,296.0,483.0,9.0,313,Poor Event
2013/12/29,04:00:05,262.0,40,311.0,331.0,290.0,171.0,-3.3,271,
2013/12/29,05:48:05,136.0,215,415.0,317.0,518.0,477.0,5.2,124,Partial Halo
2013/12/29,12:00:05,132.0,63,302.0,279.0,328.0,476.0,6.2,139,Poor Event; Only C2
2013/12/29,13:48:05,351.0,10,303.0,308.0,298.0,282.0,-0.7,351,Very Poor Event
2013/12/29,16:36:05,115.0,86,204.0,136.0,279.0,320.0,3.6,102,
2013/12/29,21:24:05,190.0,17,238.0,352.0,121.0,0.0,-35.9,190,Very Poor Event; Only C2
2013/12/29,23:48:05,91.0,81,283.0,363.0,205.0,0.0,-6.1,85,Poor Event
2013/12/30,03:06:05,126.0,78,407.0,348.0,465.0,484.0,4.7,129,Poor Event
2013/12/30,12:12:05,191.0,116,329.0,361.0,297.0,147.0,-4.5,182,
2013/12/30,16:12:05,216.0,42,413.0,425.0,400.0,183.0,-6.0,213,Very Poor Event; Only C2
2013/12/30,16:36:05,263.0,114,290.0,243.0,335.0,508.0,8.1,265,Poor Event
2013/12/30,22:13:33,203.0,90,278.0,304.0,254.0,189.0,-2.3,184,
2013/12/31,00:48:05,304.0,27,202.0,188.0,215.0,285.0,1.9,307,Poor Event; Only C2
2013/12/31,06:24:05,257.0,137,309.0,266.0,355.0,430.0,4.8,267,Poor Event; Partial Halo
2013/12/31,10:36:05,124.0,230,1101.0,1273.0,916.0,955.0,-29.3,97,Partial Halo
2013/12/31,19:48:05,153.0,59,476.0,548.0,399.0,160.0,-11.5,170,Poor Event
2013/12/31,22:36:05,237.0,87,271.0,233.0,304.0,352.0,2.9,251,Poor Event
2013/12/31,23:48:05,4.0,21,133.0,84.0,176.0,451.0,8.0,359,Poor Event; Only C2
2014/01/01,00:12:05,3.0,29,145.0,123.0,166.0,322.0,3.6,1,Only C2
2014/01/01,00:36:05,90.0,48,658.0,656.0,661.0,669.0,0.7,97,Poor Event
2014/01/01,02:24:05,255.0,65,283.0,148.0,421.0,752.0,22.5,263,Poor Event
2014/01/01,02:48:07,71.0,9,493.0,515.0,471.0,123.0,-10.2,70,Poor Event; Only C2
2014/01/01,05:12:05,67.0,11,709.0,711.0,708.0,701.0,-0.6,66,
2014/01/01,06:36:05,32.0,23,233.0,195.0,270.0,486.0,8.1,33,Poor Event; Only C2
2014/01/01,08:00:05,291.0,185,465.0,386.0,543.0,939.0,30.3,288,Poor Event; Only C2; Partial Halo
2014/01/01,12:12:05,267.0,17,170.0,113.0,225.0,386.0,5.9,263,Poor Event
2014/01/01,14:00:06,148.0,162,497.0,198.0,820.0,705.0,18.8,157,Partial Halo
2014/01/01,19:48:06,245.0,113,326.0,301.0,352.0,390.0,2.6,271,
2014/01/02,00:24:05,209.0,27,256.0,245.0,266.0,345.0,2.5,210,Poor Event; Only C2
2014/01/02,02:12:05,85.0,160,330.0,277.0,383.0,665.0,15.1,113,Poor Event; Only C2; Partial Halo
2014/01/02,05:00:05,252.0,52,259.0,305.0,212.0,0.0,-4.8,240,
2014/01/02,07:00:05,202.0,54,168.0,161.0,176.0,194.0,0.5,192,Poor Event
2014/01/02,11:36:05,243.0,63,380.0,421.0,339.0,194.0,-5.7,234,
2014/01/02,13:48:06,184.0,57,894.0,959.0,825.0,711.0,-17.5,185,
2014/01/03,00:24:05,264.0,18,225.0,272.0,169.0,0.0,-6.6,267,Poor Event
2014/01/03,02:24:06,51.0,24,657.0,637.0,674.0,720.0,4.8,50,
2014/01/03,03:47:08,61.0,44,1132.0,1303.0,961.0,965.0,-33.7,62,
2014/01/03,07:36:05,62.0,17,250.0,193.0,306.0,615.0,14.3,57,Poor Event; Only C2
2014/01/03,10:36:05,65.0,21,316.0,273.0,358.0,627.0,13.3,57,Poor Event; Only C2
2014/01/03,12:36:05,265.0,25,277.0,287.0,267.0,34.0,-3.3,270,Poor Event; Only C2
2014/01/03,18:00:06,154.0,60,208.0,114.0,295.0,430.0,7.1,156,
2014/01/03,18:48:05,90.0,31,89.0,179.0,0.0,0.0,-18.2,95,Poor Event; Only C2
2014/01/03,19:36:05,222.0,112,286.0,331.0,237.0,0.0,-6.3,234,
2014/01/04,01:36:05,273.0,64,215.0,196.0,234.0,366.0,4.0,291,Poor Event; Only C2
2014/01/04,21:22:38,,360,977.0,737.0,1188.0,995.0,49.3,195,Only C3
2014/01/04,23:12:05,273.0,201,567.0,561.0,575.0,575.0,0.7,283,Partial Halo
2014/01/05,02:48:05,107.0,43,635.0,648.0,623.0,614.0,-1.9,106,
2014/01/05,08:36:05,58.0,98,278.0,215.0,343.0,346.0,3.0,51,
2014/01/05,12:00:05,253.0,40,260.0,223.0,298.0,461.0,6.7,256,
2014/01/05,14:12:05,159.0,48,281.0,231.0,331.0,557.0,10.5,160,Poor Event
2014/01/05,15:36:06,257.0,9,329.0,273.0,386.0,853.0,26.8,256,Poor Event; Only C2
2014/01/05,15:48:05,98.0,38,315.0,193.0,441.0,771.0,22.7,102,
2014/01/05,19:00:05,301.0,101,269.0,28.0,456.0,501.0,10.3,321,
2014/01/06,00:00:05,226.0,29,137.0,139.0,134.0,87.0,-0.5,227,Poor Event; Only C2
2014/01/06,00:36:05,276.0,129,574.0,598.0,551.0,547.0,-2.5,281,Partial Halo
2014/01/06,02:48:05,318.0,30,284.0,237.0,333.0,415.0,4.9,332,
2014/01/06,06:48:05,63.0,37,139.0,157.0,120.0,0.0,-4.5,67,Only C2
2014/01/06,08:00:05,,360,1402.0,1441.0,1360.0,1385.0,-7.1,274,
2014/01/06,10:24:06,266.0,76,957.0,968.0,945.0,943.0,-2.1,269,
2014/01/06,23:12:13,270.0,15,722.0,697.0,747.0,836.0,9.3,273,Poor Event
2014/01/06,23:24:05,300.0,100,442.0,294.0,593.0,571.0,9.9,318,
2014/01/07,03:36:05,226.0,326,688.0,716.0,659.0,672.0,-2.6,224,Partial Halo
2014/01/07,10:36:05,147.0,71,451.0,400.0,499.0,573.0,6.9,148,
2014/01/07,11:24:05,261.0,18,344.0,321.0,367.0,434.0,3.5,250,Poor Event
2014/01/07,15:48:06,257.0,21,462.0,547.0,384.0,0.0,-15.1,248,
2014/01/07,18:24:05,,360,1830.0,2085.0,1569.0,1714.0,-60.8,231,
2014/01/08,04:12:05,294.0,108,643.0,677.0,606.0,609.0,-3.7,305,Poor Event
2014/01/08,12:36:05,299.0,42,367.0,329.0,404.0,430.0,3.2,307,Poor Event
2014/01/09,02:00:05,260.0,166,465.0,400.0,533.0,507.0,4.0,231,Partial Halo
2014/01/09,12:12:05,291.0,14,260.0,215.0,305.0,391.0,4.8,297,Poor Event
2014/01/09,19:24:05,204.0,118,318.0,138.0,528.0,464.0,8.1,174,yht_reformat; Poor Event
2014/01/10,01:25:52,61.0,49,180.0,90.0,276.0,730.0,21.5,59,Poor Event; Only C2
2014/01/10,04:38:36,61.0,68,234.0,242.0,224.0,192.0,-0.9,49,
2014/01/10,15:12:08,131.0,27,148.0,0.0,259.0,567.0,13.5,130,Poor Event; Only C2
2014/01/10,20:36:05,287.0,15,172.0,140.0,204.0,498.0,9.5,291,Very Poor Event; Only C2
2014/01/10,23:48:05,357.0,20,551.0,674.0,434.0,0.0,-36.3,4,Poor Event
2014/01/11,01:48:05,236.0,132,292.0,303.0,281.0,266.0,-0.9,243,Partial Halo
2014/01/11,08:24:05,49.0,66,208.0,163.0,256.0,295.0,2.5,36,
2014/01/11,10:48:05,289.0,30,449.0,317.0,583.0,1166.0,52.3,293,Poor Event; Only C2
2014/01/12,02:36:05,38.0,144,206.0,242.0,166.0,0.0,-3.5,47,Poor Event; Partial Halo
2014/01/12,04:36:05,218.0,23,162.0,26.0,268.0,639.0,16.8,213,Poor Event; Only C2
2014/01/12,06:24:05,41.0,61,260.0,114.0,410.0,527.0,11.0,33,Poor Event
2014/01/13,04:24:05,262.0,112,476.0,443.0,513.0,540.0,4.0,279,
2014/01/13,07:48:05,42.0,139,418.0,276.0,564.0,555.0,9.5,35,Partial Halo
2014/01/13,11:24:05,356.0,91,198.0,0.0,488.0,429.0,7.9,351,
2014/01/13,20:12:06,215.0,107,431.0,188.0,697.0,613.0,14.1,214,
2014/01/13,22:24:05,312.0,124,330.0,327.0,333.0,338.0,0.3,316,Partial Halo
2014/01/14,10:00:05,6.0,164,404.0,330.0,477.0,476.0,4.9,12,Partial Halo
2014/01/14,14:12:05,231.0,11,161.0,130.0,192.0,398.0,5.8,229,Very Poor Event; Only C2
2014/01/14,16:24:05,298.0,41,94.0,119.0,66.0,0.0,-4.0,298,Poor Event; Only C2
2014/01/14,19:12:05,123.0,128,189.0,44.0,320.0,874.0,31.2,108,Poor Event; Only C2; Partial Halo
2014/01/14,20:00:05,266.0,12,159.0,33.0,286.0,2060.0,175.8,264,Very Poor Event; Only 3 points; Only C2
2014/01/15,02:12:05,287.0,38,186.0,172.0,201.0,369.0,4.4,287,Very Poor Event; Only C2
2014/01/15,06:36:18,150.0,98,235.0,251.0,220.0,0.0,-4.3,176,Poor Event; Only C2
2014/01/15,13:48:07,27.0,108,206.0,0.0,386.0,389.0,6.4,37,
2014/01/15,15:48:05,131.0,106,175.0,192.0,157.0,0.0,-2.3,137,Only C2
2014/01/16,00:36:05,93.0,14,281.0,366.0,191.0,0.0,-20.0,105,
2014/01/16,04:12:05,136.0,84,261.0,238.0,286.0,420.0,4.9,123,Only C2
2014/01/16,06:00:05,47.0,49,323.0,322.0,324.0,326.0,0.1,37,Poor Event
2014/01/16,10:12:05,123.0,102,299.0,332.0,260.0,0.0,-5.9,115,
2014/01/16,12:12:05,323.0,15,179.0,61.0,283.0,885.0,32.0,330,Very Poor Event; Only C2
2014/01/16,13:25:53,225.0,76,416.0,412.0,421.0,419.0,0.3,222,
2014/01/16,13:48:05,126.0,98,340.0,275.0,407.0,619.0,12.5,116,
2014/01/16,15:36:06,99.0,178,420.0,549.0,279.0,168.0,-11.4,105,Partial Halo
2014/01/16,19:36:05,156.0,77,273.0,332.0,210.0,0.0,-5.3,162,
2014/01/16,21:38:40,95.0,113,438.0,600.0,263.0,0.0,-27.2,107,
2014/01/16,23:12:10,116.0,85,440.0,134.0,726.0,1543.0,99.6,126,Only C2
2014/01/16,23:36:05,114.0,197,666.0,716.0,613.0,642.0,-4.2,93,Uncertain Width; Partial Halo
2014/01/17,02:48:05,254.0,113,289.0,319.0,260.0,0.0,-4.5,273,
2014/01/17,09:12:08,301.0,14,414.0,157.0,654.0,1528.0,96.0,306,Poor Event; Only C2
2014/01/17,09:48:05,107.0,39,619.0,879.0,324.0,0.0,-64.3,111,
2014/01/17,12:00:05,105.0,32,389.0,275.0,514.0,840.0,26.0,101,Poor Event
2014/01/17,18:48:05,99.0,23,495.0,475.0,514.0,608.0,6.0,103,Poor Event
2014/01/17,19:48:05,108.0,33,538.0,304.0,767.0,1985.0,159.5,108,Poor Event; Only C2
2014/01/17,20:12:06,111.0,197,721.0,910.0,517.0,314.0,-31.8,127,Partial Halo
2014/01/17,22:12:05,104.0,146,500.0,535.0,463.0,473.0,-2.5,91,Partial Halo
2014/01/17,23:12:11,210.0,99,529.0,509.0,547.0,587.0,3.9,217,
2014/01/18,04:24:05,309.0,12,315.0,234.0,396.0,1001.0,39.4,312,Very Poor Event; Only C2
2014/01/18,04:48:05,219.0,33,248.0,145.0,347.0,727.0,20.7,217,Very Poor Event; Only C2
2014/01/18,12:36:05,113.0,14,640.0,838.0,427.0,0.0,-37.4,121,
2014/01/19,00:24:05,166.0,62,211.0,0.0,458.0,399.0,7.0,168,Poor Event
2014/01/19,00:36:05,220.0,40,262.0,292.0,233.0,154.0,-2.6,223,Poor Event
2014/01/19,05:36:05,311.0,45,403.0,432.0,374.0,214.0,-5.9,317,
2014/01/20,03:12:08,148.0,54,144.0,94.0,194.0,404.0,6.4,142,Poor Event; Only C2
2014/01/20,04:24:06,275.0,87,384.0,436.0,333.0,182.0,-6.5,299,
2014/01/20,07:12:05,151.0,56,184.0,118.0,254.0,341.0,4.2,157,Poor Event
2014/01/20,10:48:06,312.0,17,631.0,488.0,775.0,1365.0,68.0,318,Poor Event; Only C2
2014/01/20,15:24:05,,360,675.0,769.0,575.0,551.0,-12.0,165,
2014/01/20,21:24:05,262.0,66,169.0,160.0,179.0,283.0,2.2,259,Poor Event; Only C2
2014/01/20,22:00:05,,360,721.0,741.0,700.0,707.0,-2.1,97,
2014/01/21,02:24:07,262.0,81,486.0,577.0,398.0,0.0,-23.8,267,
2014/01/21,05:24:05,112.0,58,387.0,569.0,181.0,0.0,-22.6,112,
2014/01/21,06:00:05,254.0,125,496.0,662.0,332.0,246.0,-16.2,268,Partial Halo
2014/01/21,10:12:05,299.0,45,188.0,147.0,230.0,764.0,23.1,305,Only C2
2014/01/21,10:48:05,240.0,157,554.0,823.0,225.0,404.0,-22.8,259,Partial Halo
2014/01/21,15:12:08,245.0,34,349.0,0.0,696.0,1028.0,45.1,248,Poor Event
2014/01/21,17:36:05,196.0,138,650.0,668.0,631.0,629.0,-2.1,193,Partial Halo
2014/01/21,18:48:05,260.0,113,1035.0,1175.0,905.0,932.0,-21.8,259,
2014/01/21,21:17:36,118.0,221,1065.0,1216.0,923.0,963.0,-24.1,124,Partial Halo
2014/01/22,00:48:05,255.0,31,630.0,846.0,428.0,0.0,-51.6,257,
2014/01/22,07:36:05,260.0,14,369.0,354.0,384.0,446.0,3.1,260,Very Poor Event
2014/01/22,10:24:05,261.0,18,385.0,557.0,215.0,0.0,-22.7,260,Poor Event
2014/01/22,15:12:09,234.0,74,253.0,366.0,135.0,0.0,-12.7,244,
2014/01/22,20:36:05,47.0,144,414.0,343.0,493.0,449.0,3.5,46,Partial Halo
2014/01/23,02:48:05,121.0,42,143.0,160.0,127.0,0.0,-2.7,113,Poor Event; Only C2
2014/01/23,02:48:05,52.0,78,346.0,305.0,386.0,371.0,1.8,60,
2014/01/23,06:00:06,271.0,49,421.0,176.0,676.0,1718.0,120.8,267,Poor Event; Only C2
2014/01/23,11:12:05,257.0,20,339.0,559.0,76.0,0.0,-121.8,261,Very Poor Event; Only C2
2014/01/23,20:00:05,245.0,12,256.0,232.0,281.0,494.0,7.9,244,Very Poor Event; Only C2
2014/01/24,07:36:05,146.0,173,973.0,997.0,948.0,960.0,-3.0,140,Partial Halo
2014/01/24,12:36:05,47.0,15,358.0,323.0,390.0,407.0,2.5,47,Poor Event
2014/01/24,20:24:05,75.0,55,219.0,273.0,164.0,0.0,-12.8,79,Poor Event; Only C2
2014/01/25,01:48:05,65.0,88,290.0,336.0,244.0,114.0,-4.1,54,
2014/01/25,02:48:07,131.0,99,483.0,478.0,488.0,523.0,1.8,136,Only C2
2014/01/25,07:24:05,333.0,109,209.0,99.0,328.0,296.0,3.2,341,
2014/01/25,10:00:05,67.0,96,298.0,389.0,204.0,0.0,-14.9,77,
2014/01/25,11:00:06,135.0,49,362.0,532.0,181.0,0.0,-30.9,132,Poor Event
2014/01/25,11:24:06,228.0,15,280.0,385.0,172.0,0.0,-29.5,227,Poor Event; Only C2
2014/01/25,14:48:05,127.0,80,299.0,150.0,443.0,1025.0,42.0,124,Poor Event; Only C2
2014/01/25,16:48:05,152.0,158,783.0,1035.0,484.0,473.0,-38.1,132,Partial Halo
2014/01/25,21:24:05,127.0,52,278.0,191.0,370.0,1301.0,68.6,121,Poor Event; Only C2
2014/01/25,22:12:07,138.0,237,574.0,888.0,165.0,0.0,-45.8,126,Partial Halo
2014/01/26,00:12:07,335.0,48,388.0,200.0,576.0,605.0,14.0,334,
2014/01/26,08:36:05,125.0,255,1088.0,1420.0,766.0,980.0,-43.0,119,Partial Halo
2014/01/26,11:24:06,250.0,23,240.0,234.0,246.0,285.0,1.1,253,Poor Event
2014/01/26,13:36:25,316.0,22,339.0,125.0,539.0,1468.0,94.1,314,Poor Event; Only C2
2014/01/26,15:24:05,92.0,52,318.0,286.0,350.0,723.0,18.2,80,Poor Event; Only C2
2014/01/26,16:00:05,308.0,22,401.0,395.0,407.0,446.0,1.8,308,Poor Event; Only C2
2014/01/26,17:00:05,136.0,63,633.0,659.0,606.0,538.0,-6.2,142,
2014/01/26,17:36:07,131.0,47,270.0,316.0,224.0,0.0,-18.1,145,Poor Event; Only C2
2014/01/26,18:36:05,66.0,107,516.0,522.0,509.0,506.0,-0.7,78,
2014/01/26,21:24:07,75.0,65,503.0,591.0,406.0,276.0,-11.5,78,
2014/01/26,21:48:05,152.0,139,616.0,652.0,580.0,600.0,-2.7,162,Uncertain Width; Partial Halo
2014/01/27,00:12:05,216.0,258,536.0,382.0,678.0,659.0,11.7,183,Partial Halo
2014/01/27,01:36:24,119.0,61,300.0,261.0,339.0,844.0,26.4,116,Only C2
2014/01/27,02:12:05,88.0,131,687.0,871.0,507.0,612.0,-15.9,71,Partial Halo
2014/01/27,04:24:05,77.0,24,642.0,826.0,463.0,0.0,-32.4,79,
2014/01/27,09:12:08,109.0,70,354.0,430.0,278.0,0.0,-32.2,98,Poor Event; Only C2
2014/01/27,11:48:05,46.0,68,316.0,236.0,393.0,485.0,7.4,50,
2014/01/27,15:12:08,115.0,80,304.0,211.0,395.0,448.0,6.5,115,
2014/01/27,16:09:16,200.0,12,414.0,427.0,400.0,365.0,-2.0,200,Poor Event
